,open_TSLA,high_TSLA,low_TSLA,close_TSLA,volume_TSLA
2024-06-13 16:22:00,183.7300,183.8000,183.6700,183.7600,11043
2024-06-13 16:23:00,183.7600,184.1600,183.7300,184.1500,25669
2024-06-13 16:24:00,184.1400,184.2400,184.1100,184.1500,22874
2024-06-13 16:25:00,184.1650,184.2000,184.1100,184.1200,15201
2024-06-13 16:26:00,184.1600,184.2500,184.1200,184.2000,16922
2024-06-13 16:27:00,184.2000,184.2200,183.9200,183.9200,37863
2024-06-13 16:28:00,183.9600,184.0000,183.8400,183.9550,10866
2024-06-13 16:29:00,183.9900,184.0900,183.9000,184.0500,7068
2024-06-13 16:30:00,184.0400,184.0900,183.8900,184.0900,11608
2024-06-13 16:31:00,184.0900,184.0900,183.9500,184.0000,12672
2024-06-13 16:32:00,184.0200,184.1000,184.0000,184.0800,30412
2024-06-13 16:33:00,184.0500,184.5000,184.0400,184.5000,32415
2024-06-13 16:34:00,184.4300,185.1100,184.4200,185.0300,87666
2024-06-13 16:35:00,185.0400,185.8500,185.0300,185.7000,90939
2024-06-13 16:36:00,185.7000,186.0000,185.5000,185.9400,96764
2024-06-13 16:37:00,185.9000,186.4400,185.7600,186.1500,98319
2024-06-13 16:38:00,186.1000,186.1500,185.6100,185.9000,36664
2024-06-13 16:39:00,185.9000,186.2000,185.7400,185.8000,59498
2024-06-13 16:40:00,185.7900,185.9700,184.5100,185.0900,58428
2024-06-13 16:41:00,185.2400,185.4400,182.4700,185.0100,42583
2024-06-13 16:42:00,185.0100,185.2100,183.5000,183.5000,62868
2024-06-13 16:43:00,183.5000,185.0000,183.5000,184.7000,50687
2024-06-13 16:44:00,184.6300,184.8800,184.5000,184.5500,18270
2024-06-13 16:45:00,184.5300,184.8400,184.0000,184.0900,27169
2024-06-13 16:46:00,184.1300,184.7200,184.1000,184.6400,16666
2024-06-13 16:47:00,184.6800,184.7000,184.3500,184.5500,12314
2024-06-13 16:48:00,184.5400,184.5500,184.3000,184.5100,16721
2024-06-13 16:49:00,184.5200,184.5700,184.1000,184.3000,11883
2024-06-13 16:50:00,184.2200,184.2200,183.1700,183.6900,58414
2024-06-13 16:51:00,183.6900,191.7141,178.4778,183.6100,19921
2024-06-13 16:52:00,183.7000,187.0060,183.5500,184.1000,24971
2024-06-13 16:53:00,184.0700,196.8898,176.5677,184.0950,17662
2024-06-13 16:54:00,184.0004,187.0060,183.8700,183.8700,12892
2024-06-13 16:55:00,183.9800,184.3300,183.7000,183.7000,29788
2024-06-13 16:56:00,183.7000,183.8600,183.3000,183.8000,21091
2024-06-13 16:57:00,183.7800,183.8000,183.5300,183.6000,5960
2024-06-13 16:58:00,182.4700,191.7141,182.4700,183.8000,34125
2024-06-13 16:59:00,183.7900,184.0000,183.7500,183.7605,4718
2024-06-13 17:00:00,183.8000,184.1000,183.7500,184.0050,6515
2024-06-13 17:01:00,184.0050,184.1000,183.8400,183.9000,2193
2024-06-13 17:02:00,183.8500,183.8900,183.5900,183.6500,11594
2024-06-13 17:03:00,183.6500,183.7000,183.5200,183.6000,7847
2024-06-13 17:04:00,183.7000,183.7000,183.5500,183.6700,5911
2024-06-13 17:05:00,183.7000,183.9500,183.6000,183.8100,7029
2024-06-13 17:06:00,183.8000,183.9411,183.7000,183.8400,5458
2024-06-13 17:07:00,183.7800,184.0000,183.7104,184.0000,7529
2024-06-13 17:08:00,183.9800,184.8000,183.9500,184.2700,46609
2024-06-13 17:09:00,184.1900,185.4300,184.1850,185.1800,109395
2024-06-13 17:10:00,185.1800,185.5200,183.5200,183.7800,114905
2024-06-13 17:11:00,183.7700,184.0600,183.0200,183.9400,62138
2024-06-13 17:12:00,183.9400,184.6300,183.7840,184.4800,49547
2024-06-13 17:13:00,184.4200,184.8400,184.2100,184.7000,34102
2024-06-13 17:14:00,184.8000,185.3400,184.6900,185.3400,49341
2024-06-13 17:15:00,185.3300,188.1100,185.0000,185.1000,43848
2024-06-13 17:16:00,185.1000,185.3000,184.5400,184.6900,35276
2024-06-13 17:17:00,184.6000,184.9900,184.3100,184.8981,27076
2024-06-13 17:18:00,184.8998,184.9800,184.6000,184.7000,18809
2024-06-13 17:19:00,184.7000,184.9300,184.6000,184.6500,13509
2024-06-13 17:20:00,184.6500,184.6500,183.5500,183.6400,84413
2024-06-13 17:21:00,183.7300,183.7700,183.2000,183.2100,52416
2024-06-13 17:22:00,183.2500,183.8800,183.2500,183.6800,29501
2024-06-13 17:23:00,183.6140,184.2500,183.4000,184.2300,27066
2024-06-13 17:24:00,184.2500,184.2500,183.6300,183.6900,21400
2024-06-13 17:25:00,183.6600,183.9000,183.5100,183.9000,12952
2024-06-13 17:26:00,183.9000,183.9800,183.5500,183.8700,11654
2024-06-13 17:27:00,183.7700,183.9500,183.7000,183.8000,6889
2024-06-13 17:28:00,183.8100,183.8400,183.4300,183.4300,20498
2024-06-13 17:29:00,183.4800,183.5500,183.3000,183.4800,17143
2024-06-13 17:30:00,183.4500,183.7500,183.4500,183.5700,10607
2024-06-13 17:31:00,183.6000,183.7500,183.5400,183.7200,4719
2024-06-13 17:32:00,183.6200,183.7500,183.4600,183.5000,9348
2024-06-13 17:33:00,183.5900,183.6500,183.0000,183.2100,20663
2024-06-13 17:34:00,183.4400,183.6500,183.1900,183.4900,10943
2024-06-13 17:35:00,183.6000,183.7300,183.2500,183.4000,16505
2024-06-13 17:36:00,183.3700,183.7600,183.3700,183.7400,19941
2024-06-13 17:37:00,183.6500,184.1000,183.6500,183.9000,26598
2024-06-13 17:38:00,183.9000,184.0500,183.7000,183.7900,12838
2024-06-13 17:39:00,183.7900,183.9000,183.7000,183.8600,10103
2024-06-13 17:40:00,183.7173,183.9500,183.7173,183.9500,6428
2024-06-13 17:41:00,183.9233,183.9500,183.7300,183.7300,5720
2024-06-13 17:42:00,183.7500,183.8600,183.4800,183.6000,14246
2024-06-13 17:43:00,183.5900,183.7000,183.4000,183.5100,9786
2024-06-13 17:44:00,183.6620,183.7000,183.5000,183.7000,8887
2024-06-13 17:45:00,183.5594,183.7500,183.5500,183.7500,11436
2024-06-13 17:46:00,183.7500,183.8000,183.6200,183.7100,6193
2024-06-13 17:47:00,183.6750,183.7300,183.6200,183.6500,3836
2024-06-13 17:48:00,183.6500,183.7300,183.4202,183.4202,19872
2024-06-13 17:49:00,183.5500,183.6000,183.5000,183.6000,7392
2024-06-13 17:50:00,183.5000,183.6600,183.2300,183.3200,13338
2024-06-13 17:51:00,183.2700,183.4000,183.1500,183.2300,30801
2024-06-13 17:52:00,183.2400,183.3000,182.6600,182.9300,49349
2024-06-13 17:53:00,182.9000,182.9000,182.0100,182.3500,66503
2024-06-13 17:54:00,182.4000,182.7000,182.2100,182.6000,17341
2024-06-13 17:55:00,182.6000,182.7000,182.4000,182.5250,12715
2024-06-13 17:56:00,182.6000,182.9500,182.4100,182.6100,17345
2024-06-13 17:57:00,182.5000,182.9500,182.5000,182.9000,5962
2024-06-13 17:58:00,182.9500,183.1500,182.8400,182.9700,10248
2024-06-13 17:59:00,182.9900,183.4900,182.9900,183.1300,22191
2024-06-13 18:00:00,183.1500,183.1500,182.6500,182.8111,7452
2024-06-13 18:01:00,182.8850,183.2000,182.8100,183.0100,4180
2024-06-13 18:02:00,183.0000,183.1900,182.9500,183.0900,10046
2024-06-13 18:03:00,183.0900,183.1900,182.8800,182.9450,5530
2024-06-13 18:04:00,182.9450,183.0600,182.8900,182.9450,5160
2024-06-13 18:05:00,183.0000,183.0000,182.8900,182.9500,2834
2024-06-13 18:06:00,182.9000,183.0000,182.9000,182.9300,3773
2024-06-13 18:07:00,182.9000,183.0000,182.9000,182.9800,6712
2024-06-13 18:08:00,182.9400,183.1000,182.9400,183.1000,6252
2024-06-13 18:09:00,183.0500,183.2300,182.9500,183.0200,8238
2024-06-13 18:10:00,183.0900,183.0900,182.9000,182.9000,11236
2024-06-13 18:11:00,182.9000,182.9500,182.5300,182.7000,11754
2024-06-13 18:12:00,182.7000,182.8300,182.5500,182.6300,13263
2024-06-13 18:13:00,182.6500,182.7300,182.4000,182.5000,11613
2024-06-13 18:14:00,182.5400,182.6000,182.3000,182.5000,16061
2024-06-13 18:15:00,182.3400,182.6000,182.3000,182.5050,26974
2024-06-13 18:16:00,182.5000,182.6000,182.3700,182.5490,2552
2024-06-13 18:17:00,182.5490,182.7500,182.5000,182.7400,8943
2024-06-13 18:18:00,182.6700,182.7400,182.5500,182.6050,3295
2024-06-13 18:19:00,182.6500,182.6800,182.5600,182.6000,3289
2024-06-13 18:20:00,182.6000,182.6000,182.5000,182.6000,3883
2024-06-13 18:21:00,182.6000,182.7500,182.5100,182.6000,7753
2024-06-13 18:22:00,182.6100,182.7400,182.5300,182.6200,1496
2024-06-13 18:23:00,182.6500,182.7000,182.5400,182.6400,3628
2024-06-13 18:24:00,182.6400,182.7000,182.5700,182.5700,10146
2024-06-13 18:25:00,182.5700,182.6500,182.5000,182.5000,13000
2024-06-13 18:26:00,182.5000,182.5700,182.4300,182.5500,4214
2024-06-13 18:27:00,182.5000,182.5700,182.4500,182.5500,3445
2024-06-13 18:28:00,182.5498,182.6200,182.5000,182.5700,2443
2024-06-13 18:29:00,182.5550,182.7000,182.5000,182.6900,3254
2024-06-13 18:30:00,182.6900,182.7500,182.5300,182.5800,3021
2024-06-13 18:31:00,182.6450,182.7000,182.5300,182.6800,3686
2024-06-13 18:32:00,182.6100,182.6800,182.5300,182.6500,1798
2024-06-13 18:33:00,182.6000,182.7000,182.5550,182.6200,7570
2024-06-13 18:34:00,182.6500,182.7400,182.5200,182.6950,12093
2024-06-13 18:35:00,182.6900,182.7000,182.4500,182.6000,10385
2024-06-13 18:36:00,182.5800,182.6500,182.5000,182.5500,1282
2024-06-13 18:37:00,182.5700,182.6000,182.5000,182.5450,3040
2024-06-13 18:38:00,182.5800,182.5800,182.5000,182.5100,7131
2024-06-13 18:39:00,182.5000,182.5200,182.4100,182.4200,7916
2024-06-13 18:40:00,182.4300,182.5000,182.4100,182.4500,4756
2024-06-13 18:41:00,182.4300,182.5200,182.4100,182.4700,4526
2024-06-13 18:42:00,182.4700,182.5200,182.4100,182.4800,1411
2024-06-13 18:43:00,182.4750,182.5200,182.4300,182.4900,2557
2024-06-13 18:44:00,182.4900,182.5200,182.4100,182.5194,6477
2024-06-13 18:45:00,182.4905,182.5500,182.4160,182.5000,10262
2024-06-13 18:46:00,182.5200,182.5200,182.4500,182.4900,3102
2024-06-13 18:47:00,182.4900,182.7600,182.4900,182.7400,9362
2024-06-13 18:48:00,182.7000,182.7600,182.6100,182.7500,4994
2024-06-13 18:49:00,182.7300,182.7500,182.6500,182.7100,3985
2024-06-13 18:50:00,182.7000,182.7100,182.6000,182.6600,2443
2024-06-13 18:51:00,182.6500,182.6600,182.5600,182.5600,2272
2024-06-13 18:52:00,182.6200,182.6300,182.5600,182.6300,1590
2024-06-13 18:53:00,182.6300,182.6400,182.5100,182.5700,3431
2024-06-13 18:54:00,182.6000,182.7500,182.5600,182.7400,2567
2024-06-13 18:55:00,182.7500,182.7500,182.6800,182.6900,2168
2024-06-13 18:56:00,182.7400,182.7500,182.6000,182.6000,2245
2024-06-13 18:57:00,182.6750,182.7500,182.6200,182.7500,3501
2024-06-13 18:58:00,182.6600,182.6800,182.4200,182.4600,12805
2024-06-13 18:59:00,182.4500,182.5000,182.4300,182.4300,1233
2024-06-13 19:00:00,182.4400,182.4700,182.3200,182.4200,14307
2024-06-13 19:01:00,182.4200,182.5000,182.3112,182.4300,5856
2024-06-13 19:02:00,182.4600,182.5200,182.3500,182.4800,6313
2024-06-13 19:03:00,182.4800,182.5000,182.4100,182.4450,1869
2024-06-13 19:04:00,182.4200,182.4800,182.4100,182.4450,1900
2024-06-13 19:05:00,182.4800,182.4800,182.4100,182.4700,3285
2024-06-13 19:06:00,182.4700,182.4700,182.4100,182.4200,1865
2024-06-13 19:07:00,182.4300,182.4700,182.4200,182.4400,1982
2024-06-13 19:08:00,182.4500,182.4800,182.4200,182.4600,3372
2024-06-13 19:09:00,182.4700,182.4800,182.4500,182.4650,2302
2024-06-13 19:10:00,182.4800,182.6000,182.4500,182.5600,2980
2024-06-13 19:11:00,182.5500,182.6900,182.5200,182.6400,5449
2024-06-13 19:12:00,182.6400,182.7000,182.6000,182.6750,7818
2024-06-13 19:13:00,182.6900,182.7000,182.6200,182.6200,4993
2024-06-13 19:14:00,182.6700,182.6800,182.5600,182.6500,2862
2024-06-13 19:15:00,182.6450,182.6500,182.5600,182.6500,3732
2024-06-13 19:16:00,182.6400,182.7000,182.5800,182.6000,4752
2024-06-13 19:17:00,182.6500,182.7000,182.6500,182.6900,1930
2024-06-13 19:18:00,182.6800,182.7600,182.6400,182.7400,8876
2024-06-13 19:19:00,182.7400,182.7600,182.6200,182.7600,4683
2024-06-13 19:20:00,182.7600,183.0000,182.7600,182.9800,8846
2024-06-13 19:21:00,182.9900,182.9900,182.9000,182.9450,5258
2024-06-13 19:22:00,182.9318,182.9900,182.9000,182.9700,2284
2024-06-13 19:23:00,182.9700,182.9900,182.9000,182.9800,3929
2024-06-13 19:24:00,182.9850,183.1100,182.9800,183.1000,14758
2024-06-13 19:25:00,183.1100,183.3000,183.0400,183.2500,8153
2024-06-13 19:26:00,183.2000,183.2500,183.1000,183.2000,7709
2024-06-13 19:27:00,183.1300,183.4800,183.1300,183.3500,10917
2024-06-13 19:28:00,183.3300,183.4500,183.2800,183.4000,6637
2024-06-13 19:29:00,183.3700,183.4000,183.3000,183.4000,7862
2024-06-13 19:30:00,183.4100,183.4500,183.2500,183.3600,11522
2024-06-13 19:31:00,183.2800,183.3800,183.2800,183.3500,1367
2024-06-13 19:32:00,183.3600,183.3900,183.3500,183.3800,5209
2024-06-13 19:33:00,183.3500,183.3800,183.3000,183.3500,5934
2024-06-13 19:34:00,183.2509,183.3000,183.1800,183.2900,2208
2024-06-13 19:35:00,183.2900,183.3650,183.2300,183.3650,3364
2024-06-13 19:36:00,183.3500,183.4500,183.3500,183.4000,5738
2024-06-13 19:37:00,183.4200,183.4400,183.2500,183.3400,6111
2024-06-13 19:38:00,183.3400,183.4000,183.3000,183.3500,2084
2024-06-13 19:39:00,183.3300,183.3900,183.3000,183.3860,5896
2024-06-13 19:40:00,183.3133,183.3900,183.3000,183.3800,1676
2024-06-13 19:41:00,183.3800,183.4400,183.3550,183.4400,6753
2024-06-13 19:42:00,183.4300,183.5500,183.3700,183.4800,9882
2024-06-13 19:43:00,183.4400,183.5400,183.4400,183.4900,3278
2024-06-13 19:44:00,183.5200,183.5500,183.4700,183.5300,7339
2024-06-13 19:45:00,183.5200,183.5200,183.4600,183.4700,3381
2024-06-13 19:46:00,183.4700,183.6000,183.3500,183.4600,18946
2024-06-13 19:47:00,183.4700,183.4800,183.4000,183.4500,3623
2024-06-13 19:48:00,183.4005,183.4700,183.3300,183.3650,4151
2024-06-13 19:49:00,183.3400,183.4000,183.3301,183.3900,5604
2024-06-13 19:50:00,183.3900,183.3900,183.3100,183.3100,5034
2024-06-13 19:51:00,183.3300,183.3800,183.2500,183.3300,6227
2024-06-13 19:52:00,183.3300,183.3400,183.1300,183.2400,7909
2024-06-13 19:53:00,183.2802,183.3000,183.1700,183.2500,7545
2024-06-13 19:54:00,183.3000,183.3300,183.2300,183.2900,4332
2024-06-13 19:55:00,183.2600,183.3000,183.2300,183.2700,3627
2024-06-13 19:56:00,183.2600,183.3000,183.2400,183.2500,5122
2024-06-13 19:57:00,183.2700,183.3000,183.0000,183.0500,16489
2024-06-13 19:58:00,183.1500,183.2000,182.8000,182.9400,15107
2024-06-13 19:59:00,182.9000,182.9000,182.5000,182.6250,27320
2024-06-14 04:00:00,183.6700,184.0000,182.8700,183.5000,7734
2024-06-14 04:01:00,183.6400,183.7000,183.4200,183.4500,4684
2024-06-14 04:02:00,183.4500,183.5300,183.3000,183.3900,9424
2024-06-14 04:03:00,183.3800,183.4400,183.3100,183.3300,6037
2024-06-14 04:04:00,183.3600,183.4500,183.3100,183.4500,5246
2024-06-14 04:05:00,183.4800,183.6700,183.4200,183.6400,1985
2024-06-14 04:06:00,183.6400,183.6400,183.4900,183.5500,2812
2024-06-14 04:07:00,183.5500,183.5600,183.4800,183.5400,2104
2024-06-14 04:08:00,183.5000,183.5300,183.3300,183.3300,2806
2024-06-14 04:09:00,183.3500,183.4000,183.2800,183.3900,7324
2024-06-14 04:10:00,183.3000,183.4000,183.1800,183.4000,8465
2024-06-14 04:11:00,183.4400,183.5000,183.3500,183.4500,2143
2024-06-14 04:12:00,183.4700,184.2000,183.4200,183.8800,9425
2024-06-14 04:13:00,183.9700,184.1200,183.8000,184.1200,5425
2024-06-14 04:14:00,184.1200,184.5000,184.1200,184.2100,7938
2024-06-14 04:15:00,184.2100,184.3200,184.1300,184.2000,2651
2024-06-14 04:16:00,184.2300,184.5000,184.2200,184.4400,2613
2024-06-14 04:17:00,184.4200,184.6000,184.2800,184.4000,13137
2024-06-14 04:18:00,184.4000,184.4300,184.2800,184.3600,4988
2024-06-14 04:19:00,184.3600,184.4200,184.3000,184.4200,3723
2024-06-14 04:20:00,184.4200,184.4200,184.2500,184.2900,3753
2024-06-14 04:21:00,184.2500,184.8500,184.2500,184.8400,20901
2024-06-14 04:22:00,184.7300,185.0200,184.7300,184.9900,9182
2024-06-14 04:23:00,185.0200,185.2000,185.0000,185.0300,12891
2024-06-14 04:24:00,185.0800,185.1500,184.9800,185.0900,11625
2024-06-14 04:25:00,185.0700,185.0700,184.7600,184.8000,4767
2024-06-14 04:26:00,184.8200,184.8700,184.7300,184.7300,3443
2024-06-14 04:27:00,184.7000,184.7700,184.6000,184.7000,3679
2024-06-14 04:28:00,184.7200,184.7900,184.5900,184.6000,2226
2024-06-14 04:29:00,184.5900,184.7100,184.5800,184.6500,817
2024-06-14 04:30:00,184.6100,184.6900,184.5800,184.6700,1181
2024-06-14 04:31:00,184.6700,184.9000,184.6300,184.7800,5945
2024-06-14 04:32:00,184.8000,184.8400,184.6900,184.8400,1221
2024-06-14 04:33:00,184.8400,184.8400,184.7200,184.7200,2277
2024-06-14 04:34:00,184.7300,184.7500,184.5000,184.6800,4980
2024-06-14 04:35:00,184.7300,184.7400,184.6100,184.6700,1615
2024-06-14 04:36:00,184.6800,184.8400,184.6500,184.7500,4713
2024-06-14 04:37:00,184.7600,184.8400,184.7500,184.8000,3307
2024-06-14 04:38:00,184.7800,184.8300,184.7500,184.7800,1914
2024-06-14 04:39:00,184.7900,184.8000,184.7500,184.7700,1162
2024-06-14 04:40:00,184.7900,185.0000,184.7800,184.9100,2891
2024-06-14 04:41:00,184.9900,185.0000,184.8600,184.8900,2426
2024-06-14 04:42:00,184.8800,185.0000,184.8100,184.9200,2953
2024-06-14 04:43:00,184.9900,184.9900,184.9100,184.9900,690
2024-06-14 04:44:00,184.9300,185.2600,184.9100,185.0800,9258
2024-06-14 04:45:00,185.0600,185.3000,185.0600,185.1500,7780
2024-06-14 04:46:00,185.2200,185.2800,185.0000,185.0700,4954
2024-06-14 04:47:00,185.1000,185.1400,185.0000,185.0300,1516
2024-06-14 04:48:00,185.0500,185.0500,184.9000,184.9000,1774
2024-06-14 04:49:00,184.8800,185.0200,184.8500,184.9500,2179
2024-06-14 04:50:00,184.9600,185.1500,184.9600,185.1000,2382
2024-06-14 04:51:00,185.0800,185.0900,185.0000,185.0200,1720
2024-06-14 04:52:00,185.0200,185.0800,184.9000,184.9800,1045
2024-06-14 04:53:00,184.9100,184.9500,184.8900,184.9400,472
2024-06-14 04:54:00,184.9400,185.0000,184.9400,185.0000,773
2024-06-14 04:55:00,185.0000,185.0900,184.9700,185.0400,644
2024-06-14 04:56:00,185.0400,185.1500,185.0400,185.0700,5611
2024-06-14 04:57:00,185.0900,185.1100,185.0400,185.0800,1026
2024-06-14 04:58:00,185.0500,185.1100,185.0400,185.0900,1045
2024-06-14 04:59:00,185.0900,185.1100,185.0400,185.0600,225
2024-06-14 05:00:00,185.1000,185.1300,185.0600,185.1100,943
2024-06-14 05:01:00,185.1100,185.1500,185.0900,185.1000,1248
2024-06-14 05:02:00,185.0900,185.1500,185.0900,185.1000,706
2024-06-14 05:03:00,185.1000,185.1200,185.0700,185.0800,923
2024-06-14 05:04:00,185.0600,185.0800,185.0600,185.0700,1137
2024-06-14 05:05:00,185.0800,185.0800,185.0000,185.0000,3275
2024-06-14 05:06:00,185.0300,185.0800,184.9700,185.0800,5523
2024-06-14 05:07:00,185.0100,185.1100,184.9600,185.0800,3989
2024-06-14 05:08:00,185.0800,185.1100,184.9800,184.9800,3052
2024-06-14 05:09:00,185.0200,185.0800,184.9300,185.0500,2228
2024-06-14 05:10:00,185.0500,185.0900,184.9800,185.0400,3061
2024-06-14 05:11:00,185.0500,185.1000,185.0500,185.0700,865
2024-06-14 05:12:00,185.0600,185.0900,184.9700,185.0000,4292
2024-06-14 05:13:00,185.0600,185.0800,184.9800,185.0600,1170
2024-06-14 05:14:00,185.0600,185.1500,185.0000,185.1200,3905
2024-06-14 05:15:00,185.1500,185.1500,185.0900,185.1100,1334
2024-06-14 05:16:00,185.1200,185.1300,185.1000,185.1000,764
2024-06-14 05:17:00,185.1100,185.1300,185.0600,185.1000,687
2024-06-14 05:18:00,185.1000,185.2500,185.1000,185.2200,2707
2024-06-14 05:19:00,185.2000,185.2500,185.2000,185.2100,818
2024-06-14 05:20:00,185.2300,185.2300,185.0200,185.0800,2713
2024-06-14 05:21:00,185.1900,185.1900,185.1000,185.1500,1161
2024-06-14 05:22:00,185.1100,185.1500,185.0700,185.1400,1174
2024-06-14 05:23:00,185.1200,185.1500,185.1000,185.1400,1036
2024-06-14 05:24:00,185.1400,185.1400,185.0300,185.0500,1281
2024-06-14 05:25:00,185.0500,185.0600,184.9700,185.0400,7380
2024-06-14 05:26:00,185.0300,185.0400,185.0100,185.0200,4070
2024-06-14 05:27:00,185.0400,185.0500,185.0000,185.0300,3928
2024-06-14 05:28:00,185.0500,185.0600,185.0200,185.0500,675
2024-06-14 05:29:00,185.0500,185.0500,184.9700,185.0000,6382
2024-06-14 05:30:00,185.0200,185.0500,185.0000,185.0200,1474
2024-06-14 05:31:00,185.0300,185.0500,184.9700,185.0300,3849
2024-06-14 05:32:00,185.0300,185.0500,185.0000,185.0500,2101
2024-06-14 05:33:00,185.0500,185.0500,184.9000,184.9000,6508
2024-06-14 05:34:00,184.9400,184.9400,184.6600,184.6700,4888
2024-06-14 05:35:00,184.6600,184.7200,184.5400,184.6500,4519
2024-06-14 05:36:00,184.6200,184.6500,184.5400,184.6000,2421
2024-06-14 05:37:00,184.6000,184.6000,184.3400,184.4000,24408
2024-06-14 05:38:00,184.4000,184.4500,184.3300,184.4000,2655
2024-06-14 05:39:00,184.4000,184.5000,184.3500,184.4100,1892
2024-06-14 05:40:00,184.4300,184.4500,184.1500,184.3000,4793
2024-06-14 05:41:00,184.3600,184.4100,184.2900,184.3500,1876
2024-06-14 05:42:00,184.3600,184.4100,184.3100,184.3100,808
2024-06-14 05:43:00,184.3500,184.3700,184.3100,184.3300,750
2024-06-14 05:44:00,184.3600,184.4400,184.3200,184.4100,1964
2024-06-14 05:45:00,184.4100,184.4800,184.3800,184.4800,759
2024-06-14 05:46:00,184.4200,184.5000,184.3400,184.5000,4712
2024-06-14 05:47:00,184.5200,184.7300,184.5000,184.7200,2440
2024-06-14 05:48:00,184.6700,184.7400,184.6000,184.6700,1874
2024-06-14 05:49:00,184.6700,184.6800,184.6000,184.6800,993
2024-06-14 05:50:00,184.6400,184.6800,184.6000,184.6400,480
2024-06-14 05:51:00,184.6300,184.6900,184.6000,184.6400,1750
2024-06-14 05:52:00,184.6600,184.7400,184.6100,184.6300,834
2024-06-14 05:53:00,184.6800,184.7000,184.6100,184.6600,581
2024-06-14 05:54:00,184.6300,184.6700,184.4100,184.4900,2600
2024-06-14 05:55:00,184.4800,184.4900,184.4200,184.4700,929
2024-06-14 05:56:00,184.4900,184.4900,184.4400,184.4500,2737
2024-06-14 05:57:00,184.4500,184.5900,184.4400,184.5300,1096
2024-06-14 05:58:00,184.5900,184.6000,184.5200,184.5600,1026
2024-06-14 05:59:00,184.5200,184.5800,184.5200,184.5200,1836
2024-06-14 06:00:00,184.5200,184.7300,184.5000,184.6600,4341
